baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Mst1-TG1	Mst1-TG2	Mst1-TG3	Mst1-TG4	WT1	WT2	WT3	WT4
ENSMUSG00000073060.4 Zxda	122.260807468216	0.263212525315354	0.156967255155496	1.67686263644356	0.0935693459362672	0.171657850559497	8.40398997103872	8.42921885506834	8.49392960164155	8.44816234282472	8.36983566983866	8.44061673111695	8.25943592939467	8.24191792002545
ENSMUSG00000074505.6 Fat3	44.9143258188208	0.589484149757462	0.351701936329028	1.67609014585004	0.0937205366401145	0.171914607008755	8.18952346301183	8.01925450206857	7.66545105186436	7.86518807356437	7.85035515657746	7.74218754835414	7.81288302157934	7.76805951620175
ENSMUSG00000074899.6 Sptbn5	30.7682115426779	0.459734181939186	0.274311037490917	1.67595947339308	0.0937461310235666	0.171927946658957	7.84614574655164	7.78784181256226	7.76794280087367	7.7660127994754	7.72267403272064	7.63280583908608	7.70086855768949	7.6806191279408
ENSMUSG00000028677.19 Rnf220	845.345811617093	0.118029222743156	0.0704257568795798	1.67593829264728	0.0937502801543811	0.171927946658957	10.1464017315959	10.0885790299946	10.1945503877168	10.1362833045508	10.0508587862987	10.0862695211911	10.0698524867553	9.98972363017064
ENSMUSG00000063870.12 Chd4	4878.13198252054	0.136551546383254	0.081483998020202	1.67580813044297	0.0937757810745408	0.171938169403516	12.4550571465977	12.4463530030654	12.37248457504	12.2838740744658	12.4465182283072	12.1972103322928	12.1902080830763	12.1941986568337
ENSMUSG00000018076.12 Med13l	1140.75065889067	-0.133914341808268	0.0799109264034449	-1.67579513635191	0.0937783271364362	0.171938169403516	10.3610853265329	10.4624992927671	10.4398215614746	10.2835432454349	10.4858658952308	10.5212007971297	10.579938773285	10.4026981019511
ENSMUSG00000117679.1 Apbb3	217.545089284655	-0.235905572998786	0.140810946017181	-1.67533547406181	0.0938684290304068	0.172082748415393	8.5627348408495	8.80987949511382	8.7630692869632	8.75984325727566	8.90824703479527	8.90045906730513	8.87591593421228	8.72234858704697
ENSMUSG00000041765.6 Ubac2	562.967406520851	-0.157343713624928	0.09392760075821	-1.67515950960959	0.0939029395284507	0.172125392988063	9.66790830603265	9.57830042465171	9.58758897877705	9.55830399291034	9.81854293694598	9.65887951474015	9.76138001166922	9.5940525039328
ENSMUSG00000041840.8 Haus1	213.854149182417	-0.204253673680932	0.121971541642138	-1.67460106620778	0.0940125299477042	0.17230563340038	8.70866361050408	8.79301587759283	8.68130347123715	8.70812246737623	8.81344570913503	8.74516905991195	8.82602086388187	8.93735834676053
ENSMUSG00000038156.16 Spon1	775.358645443702	0.166737292964599	0.0996063793559654	1.67396198961039	0.0941380698530119	0.172515059268358	10.0729732087518	10.0562441292084	10.1303339215727	9.98642923286765	10.0026451364088	9.79827855543842	9.83422476989232	10.0811091804642
ENSMUSG00000015668.13 Pdzd11	329.086091695262	0.187663444897574	0.11212123734434	1.67375467255354	0.0941788239792263	0.172565893962458	9.20630219522205	9.15298946605793	9.18085587327615	9.23585132786746	8.95467674615731	9.21634402281699	9.09916891970657	9.03227718015275
ENSMUSG00000003849.8 Nqo1	357.61351807708	-0.265443231566534	0.158596078031511	-1.67370615251781	0.0941883640291759	0.172565893962458	9.05005350228953	9.39003206912137	9.01770287127538	9.00920113068236	9.48162294246454	9.18085911496856	9.24029811417075	9.25368864624123
ENSMUSG00000035226.5 Rims4	14.7726150777133	0.72005500051737	0.430280087169413	1.67345648099645	0.0942374669038047	0.172635187185684	7.61743700699908	7.6710067697607	7.49570665020399	7.54569914185466	7.36539337247418	7.51499539883611	7.49524167127575	7.4889320306252
ENSMUSG00000018238.6 Gdf9	13.2289115756454	0.724699228706833	0.433169848286216	1.67301401880583	0.0943245363103644	0.172774007017141	7.52474289200294	7.56847368371195	7.49570665020399	7.63718867459851	7.45566139530148	7.38049155782164	7.49524167127575	7.4476240100132
ENSMUSG00000110206.1 Flt3l	149.446568579496	0.341236885810499	0.203991273422201	1.67280139040183	0.0943664010784744	0.172830002310331	8.39948076503035	8.73740416560335	8.77616639058115	8.42120917122042	8.53937318919856	8.37765857531862	8.37938308017159	8.44302725174151
ENSMUSG00000022241.6 Tars	656.423189016489	0.180144641262303	0.107723726566654	1.67228378560444	0.0944683754298696	0.172996060415015	10.0970827913199	9.78079624575881	9.82316224536769	9.80644293634584	9.77193820296716	9.80394843546968	9.70317200484866	9.71637498797757
ENSMUSG00000021831.9 Ero1l	549.051570230676	0.184864457229305	0.11056220331689	1.672040278534	0.0945163797831362	0.173063257561511	9.58392630697953	9.76636189051399	9.85783189123798	9.54554486776016	9.60208823476639	9.57457746495668	9.53322465818403	9.5396548844218
ENSMUSG00000032350.9 Gclc	372.993558222163	0.217425184663848	0.130049639445934	1.67186303314773	0.0945513337727979	0.173089509931658	9.48325670772842	9.3489842697072	9.15946197771708	9.26554583120207	9.07267544807319	9.21634402281699	9.12521895120828	9.296982206774
ENSMUSG00000008683.16 Rps15a	4046.1984331054	-0.183224168450756	0.109593477298815	-1.67185285992141	0.0945533403162153	0.173089509931658	12.0519228907843	11.7350946916185	12.0233922918711	12.0982017848385	11.9608010318938	12.23842829001	12.0618038947489	12.3347083650208
ENSMUSG00000118206.1 Gm50358	15.2201678531723	0.895042951666802	0.535559943960574	1.67122833169295	0.0946765861765775	0.173294392544735	7.44475707931192	7.6591881467189	7.5940663480204	7.6942306010045	7.49377205808333	7.61754884469075	7.36643857618355	7.28147845610504
ENSMUSG00000045210.8 Vcpip1	630.551120434933	0.124231531593012	0.0743501092600274	1.67089911271727	0.0947416068181785	0.173392664457812	9.86062209675323	9.80452266102332	9.78007487551426	9.83341892904762	9.75604644795543	9.72236486143489	9.75065211281136	9.68281342643857
ENSMUSG00000112278.1 Gm30025	65.5668843533898	0.352018153016746	0.210791073872157	1.66998605088108	0.0949221234843508	0.173702264237926	8.10806758005583	8.01205982892431	8.14074353630995	8.14618328930853	8.05415724310099	7.9276219303382	7.89095702389552	8.06223787530857
ENSMUSG00000032673.5 Prorsd1	180.393536534803	-0.244441179064776	0.146437210366757	-1.66925591147608	0.0950666737141665	0.173945981247659	8.61964774773376	8.47942637875934	8.60474690025919	8.64289867497758	8.80244245120797	8.79917420991747	8.64998822202809	8.57943989731748
ENSMUSG00000014074.17 Rnf168	405.170296349137	-0.157057938626546	0.0941093721658386	-1.66888732771248	0.0951397114777854	0.174058807392763	9.29305260540709	9.1906538870469	9.31304029555671	9.30558465414009	9.31529608903663	9.42125424877958	9.34365174898405	9.43825226035152
ENSMUSG00000040950.13 Mgl2	194.77562327402	-0.403248894276062	0.241645246387705	-1.66876402620837	0.0951641546687084	0.174082713059244	8.30493821055614	8.46143754226984	8.98790193328671	8.52522428917763	8.72639366361942	8.83519349719582	8.79656318808014	8.86857333429146
ENSMUSG00000074826.10 Gm10767	12.4633444562805	-0.778355697481269	0.46648905274674	-1.6685401144962	0.0952085556076797	0.174132112933804	7.3176943837005	7.4568783014132	7.46312403268603	7.46760037673323	7.56124744503452	7.63280583908608	7.53033575685279	7.4476240100132
ENSMUSG00000049751.6 Rpl36al	1391.53832842406	-0.162275930031882	0.0972578115722363	-1.66851307271452	0.0952139190247771	0.174132112933804	10.6027851508279	10.3869715390108	10.692851989205	10.7487308052497	10.7232687398583	10.8282668660175	10.7493035371322	10.7065764519287
ENSMUSG00000074635.3 3110070M22Rik	17.2117809297092	0.699332822978911	0.419156353974943	1.66842949259149	0.0952304976821292	0.174141619924945	7.55305977305706	7.56847368371195	7.67651227176786	7.6942306010045	7.39028215451097	7.56893561253022	7.43641806892146	7.59373103312321
ENSMUSG00000059027.14 9630013D21Rik	23.0968457295178	-0.609318827193585	0.365270219498867	-1.66813168626104	0.0952895882885996	0.174228854103495	7.59265063354725	7.62217338037498	7.54039340989242	7.58692212000528	7.88822548919414	7.61754884469075	7.66294982198245	7.62424473650366
ENSMUSG00000011658.16 Fuz	211.964868407866	-0.223517425726185	0.134004933989319	-1.66797907414364	0.0953198808988109	0.174263419057778	8.6306976168178	8.81988595870236	8.65273316966845	8.73253962335986	8.75739597168061	8.93729659934244	8.858329049229	8.75958748834081
ENSMUSG00000070883.3 Ccdc173	15.5104238492169	-0.718154286548965	0.4305758914345	-1.6678924687501	0.0953370749914524	0.174274031957855	7.44475707931192	7.53929978696567	7.36676928220026	7.54569914185466	7.62046873902888	7.58565644255572	7.49524167127575	7.6806191279408
ENSMUSG00000003779.16 Kif20a	62.6000402311769	0.520398935838528	0.312078933248025	1.66752343845312	0.0954103678000229	0.174387177266597	8.3098779506771	8.04743789841899	7.92040654406818	8.09690615933603	7.76798950709502	7.87783948347977	7.89095702389552	8.15999855295474
ENSMUSG00000020070.18 Rufy2	255.933719260004	0.222010155456591	0.133153031788895	1.66733083335701	0.0954486388594453	0.174436291869967	8.83846988121542	9.02447805803661	9.02304647851067	9.04183842499279	8.97725937800634	8.76622929842202	8.90012252537638	8.77174640411849
ENSMUSG00000020149.17 Rab1a	3239.6202871886	-0.105547958275096	0.0633063725936215	-1.66725645382706	0.0954634215267981	0.174442473871873	11.7506613735555	11.6189157880745	11.7914740309223	11.726796604704	11.7641937282036	11.8611572526279	11.7903447132671	11.8673005424719
ENSMUSG00000000489.7 Pdgfb	2196.64171707268	-0.138043558216856	0.082801974070967	-1.66715298476511	0.0954839886843462	0.174459223265417	11.1768899327095	11.2453662212021	11.1114576877514	11.255510323265	11.3940037170805	11.1311106252823	11.3898710045901	11.3569956900125
ENSMUSG00000054434.14 Tmem120b	165.046642515939	-0.245753174298217	0.147471899905534	-1.66644068772179	0.0956256724906174	0.174697235010915	8.45666242216575	8.5274252239457	8.58574176466312	8.53346311823771	8.58019134549594	8.75363780165809	8.71959518110579	8.51585631292651
ENSMUSG00000035545.13 Leng8	1717.67288684168	-0.218260589545106	0.130986424586598	-1.66628404610592	0.0956568528183554	0.174733336734687	10.7815642519796	11.0147148976159	10.8635487454021	10.7173940746756	10.9558140775665	11.2775459715965	11.1464674878636	10.716177829537
ENSMUSG00000037761.16 Actr5	149.195586824287	-0.260730642176517	0.156484184152526	-1.66617887672521	0.0956777918970424	0.17474790837239	8.41740357480267	8.44314510091482	8.41183506716608	8.54570829590016	8.665975337705	8.66609119799968	8.43195944452681	8.53085381117821
ENSMUSG00000029131.14 Dnajb6	1590.31225393715	0.160723295532819	0.0964650813457069	1.666129269687	0.0956876698635639	0.17474790837239	10.777135841738	10.9728408887892	10.9803525470974	10.9344675856633	10.9527776048664	10.6310829561371	10.6971935279351	10.8141642971352
ENSMUSG00000021187.14 Tc2n	17.9180185272951	0.632219473957999	0.379486895984158	1.66598499354874	0.0957164033884643	0.174779523227957	7.53911547008608	7.70510215465558	7.67651227176786	7.5999438354644	7.54527818175541	7.53367465693734	7.54691655339196	7.4476240100132
ENSMUSG00000073427.4 Gm4924	24.505252042362	0.523018211512004	0.313952099420507	1.66591722902121	0.0957299015158045	0.17478331380442	7.66385357235576	7.74779896168254	7.71881072714091	7.7463176576538	7.52875142838832	7.63280583908608	7.60812262868315	7.66703884238311
ENSMUSG00000054920.12 Klhl5	798.483198751725	0.17828168807411	0.107040181190211	1.66555854158452	0.0958013744378261	0.174892941022145	9.95107833552945	10.0338214912417	10.2570342626596	10.1386697423404	10.0694045540452	9.85213644811499	9.89374674845744	10.0198105149396
ENSMUSG00000016554.9 Eif3d	1379.26649118567	0.113939082302644	0.0684330266886796	1.66497213138013	0.0959183159489036	0.175085538667556	10.7577855564994	10.6253800482668	10.7046294480769	10.7937305171391	10.6565813805988	10.644628711792	10.5759584469668	10.6222400514783
ENSMUSG00000040732.20 Erg	1300.01737696659	-0.236976125241705	0.142353241675199	-1.66470480371921	0.0959716641464432	0.17516202346957	10.2314671161734	10.3786721426091	10.7077537272162	10.6266402078819	10.7089171663143	10.4433155198499	10.688013198997	10.9142062582327
ENSMUSG00000031953.2 Tmem170	78.6640450391847	-0.309042887520174	0.185692937593693	-1.66426839666018	0.0960588050395491	0.175300159178912	8.08339124734141	8.04743789841899	8.00731870870594	8.17569112634098	8.14687887384101	8.20448491921149	8.15716321900221	8.25491919002711
ENSMUSG00000032560.14 Dnajc13	1179.74917953882	-0.139016057280598	0.0835329903079267	-1.66420544467694	0.0960713803908049	0.175302201614607	10.4651560276924	10.4487031298948	10.3928878597108	10.3961641765957	10.5875971511876	10.6258385140213	10.5759584469668	10.3615352603885
ENSMUSG00000037225.13 Fgf2	331.779531430378	0.214187259682015	0.12871670911876	1.66402063219621	0.0961083063291718	0.17534225580039	9.35610129488857	9.12204822407244	9.28285731217626	9.05519337864755	9.0697068334619	9.15052966413461	8.98611242411456	9.09906965858018
ENSMUSG00000040594.19 Ranbp17	34.5337157053734	0.489105169469984	0.293936771301392	1.6639808871292	0.0961162489644276	0.17534225580039	7.91817636931988	7.89573058971681	7.68736890008281	7.83072357171852	7.7569549785835	7.72954463618312	7.63621596129452	7.74428699741561
ENSMUSG00000027206.13 Cops2	1321.64100631151	0.10733669877601	0.0645258988151161	1.66346692951242	0.0962190053347472	0.175508787654345	10.6552757927379	10.6496545093949	10.6496278733942	10.7110431807832	10.6012754129528	10.644628711792	10.5107078422819	10.5445118473632
ENSMUSG00000028076.12 Cd1d1	69.1687516250096	-0.391830064414752	0.235569056753048	-1.66333418240714	0.0962455599561835	0.175536300172768	7.99799743881712	8.0880614880187	7.92040654406818	8.00344766428703	8.22489184368429	8.03572719057206	7.97842326670158	8.27410488506664
ENSMUSG00000025817.12 Nudt5	273.108780512812	0.207865340165397	0.125025295046614	1.66258627974361	0.0963952793993666	0.175788412033024	9.16423427073567	8.97858554316114	8.98790193328671	9.00090849571954	8.79505088863494	9.00098131932234	8.97002918093779	8.88337627356001
ENSMUSG00000035284.10 Vps13c	1095.67277754888	-0.160646091815993	0.0966504108912789	-1.66213563227064	0.0964855825242778	0.175932123902109	10.3259758971892	10.5229728200813	10.1685300692653	10.2770751660106	10.4995106233507	10.4752185245381	10.4045868262305	10.4634248920877
ENSMUSG00000017740.17 Slc12a5	19.6693007482839	-0.610539424566151	0.367754075290277	-1.66018398051534	0.0968774463211328	0.17662501485125	7.44475707931192	7.55410772033616	7.5811815388179	7.58692212000528	7.7569549785835	7.66211451346346	7.59350012949241	7.60920757992567
ENSMUSG00000053615.1 Gm9913	31.2683148654625	0.49602222053751	0.298785493104675	1.66012819224706	0.096888666492053	0.17662501485125	7.82913298106265	7.83478522163826	7.80476658820805	7.73624048169408	7.74573064508494	7.58565644255572	7.60812262868315	7.7796313508005
ENSMUSG00000036986.16 Pml	395.895981755124	0.232553582153818	0.140111839525588	1.65977110100927	0.0969605095191087	0.176734927535605	9.41039471554181	9.24873881036474	9.55595673558819	9.28793963538827	9.16972894461479	9.11947176640124	9.17579186252403	9.431051869569
ENSMUSG00000097350.2 4732491K20Rik	77.4216297339651	-0.316032434402395	0.190428578808385	-1.65958511259172	0.0969979453144462	0.176782105669564	8.08339124734141	7.99009640210037	8.05409305405495	8.152160260465	8.25561240398266	8.19035943084666	8.19680837644903	8.08576284062988
ENSMUSG00000023791.16 Pigx	235.535961827938	-0.222212123039574	0.133926306598899	-1.65921191051049	0.0970730983864109	0.176898005419657	8.82610091715162	8.64106041528905	8.84268459346943	8.84452202257643	8.89123459979418	8.9553141312035	8.79656318808014	9.0092098759964
ENSMUSG00000054823.16 Nsd3	1033.91873738777	0.115501244338699	0.0696169539792147	1.65909649498862	0.0970963494566801	0.176919306904753	10.3249598352612	10.3502964930361	10.4189415285027	10.4030990583645	10.2977807495376	10.2043265959296	10.3401722475365	10.2767325390386
ENSMUSG00000048410.17 Zfp407	366.240675476746	-0.205707324985866	0.12400072683005	-1.65892031639297	0.097131850157336	0.176962920717652	9.30377161595587	9.10893352647224	9.13770868897482	9.10980651061669	9.2103352456163	9.39348426539482	9.40756020468559	9.16844177741631
ENSMUSG00000040189.18 Ccdc114	43.7277678586746	0.421679359641232	0.254201740975784	1.6588374179601	0.0971485581174266	0.176972290037246	7.87901919513436	8.0611901260654	7.83114486666459	7.91404700835631	7.81039420346173	7.83547658309125	7.82311897508272	7.76805951620175
ENSMUSG00000017421.18 Zfp207	1538.01576766632	-0.16993685217568	0.102471181722123	-1.65838677098998	0.0972394250251842	0.177116733928743	10.8934921397821	10.8347927716364	10.6008504797931	10.5785594623815	10.9328817611857	10.9786912585029	10.8131377396614	10.7871084954226
ENSMUSG00000055865.8 Tafa3	95.7068791752636	-0.335375742758865	0.202348698323626	-1.65741487608921	0.0974356258630659	0.177452981070773	8.24367653379556	8.01925450206857	8.26237845164613	8.15809890920366	8.16033858974214	8.40674019431607	8.3125845014499	8.33552559689878
ENSMUSG00000034801.13 Sos2	1026.14218042082	-0.109928593636806	0.0663358066027906	-1.65715319171505	0.0974885073104672	0.177528161235841	10.3208882604475	10.2862325373213	10.2299698667736	10.2585861292583	10.3334646466978	10.4008606629094	10.3989533213082	10.319137713278
ENSMUSG00000023272.4 Creld2	452.708376545736	-0.203184220375733	0.122623350513635	-1.65697821438291	0.0975238797054212	0.17757144303336	9.52007635988124	9.29525091485245	9.41159939093728	9.21489193924826	9.42392003020657	9.64835840219294	9.48173638514356	9.45016764902107
ENSMUSG00000048108.13 Tmem72	32.2146193211675	-0.694792789816931	0.419410170083339	-1.65659499787254	0.0976013843496103	0.177691020350111	7.44475707931192	7.70510215465558	7.56795956291569	7.87355557224679	7.96712387594528	7.69000024980916	7.7812323728351	7.86581643476144
ENSMUSG00000027534.16 Snx16	120.089300760657	-0.267346012631498	0.161388330207164	-1.65653868708056	0.0976127772227837	0.177691020350111	8.42625290892184	8.3262260327843	8.31794493832749	8.19296009043324	8.49219615437783	8.43504467958856	8.39010975459573	8.41578185293055
ENSMUSG00000030088.15 Aldh1l1	41.1332423290108	0.790821867065136	0.477521952379736	1.65609531273707	0.0977025184335069	0.177833226724102	8.09581471916663	7.50818385698053	7.95776714557739	8.0712146649871	7.87893778038216	7.53367465693734	7.59350012949241	7.8555968290899
ENSMUSG00000024491.16 Rbm27	594.55454927211	-0.162245563109796	0.0979863513635199	-1.65579757641838	0.0977628187648324	0.177921818832001	9.81746965335902	9.6075803465734	9.58411045578052	9.58702475881581	9.81854293694598	9.71433653513638	9.74525663130903	9.80144946716398
ENSMUSG00000037621.8 Atoh8	387.355535368213	-0.231867974804348	0.140079135570208	-1.65526417521426	0.0978709225021449	0.178097378538212	9.08083354450488	9.01316043485534	9.33628123908134	9.37181994488475	9.38946325445722	9.25938595238378	9.36529725653342	9.42139074470712
ENSMUSG00000000244.17 Tspan32	9.90557409389767	0.859296799504636	0.519242621905803	1.65490420711365	0.0979439307365561	0.1782090402058	7.49454407510563	7.47469535527778	7.60663758447575	7.39197920437612	7.41342570702525	7.40657354923934	7.33925728561083	7.37561564463489
ENSMUSG00000020705.6 Ddx42	1083.01428085992	0.118651231179382	0.0717106046294842	1.65458416913972	0.0980088769309152	0.178306008179392	10.3660305035664	10.4887328607091	10.3831153014034	10.4819036718843	10.3567626493929	10.3468953228409	10.3681385717297	10.2596710163245
ENSMUSG00000022024.10 Sugt1	1051.34914540163	0.1067984313196	0.0645785360036315	1.65377597463024	0.0981730392351821	0.178540258690014	10.4059416318606	10.3745041093673	10.3513813993128	10.4305037299959	10.2487532136304	10.3093006104933	10.3235992089072	10.3329943031289
ENSMUSG00000038533.15 Cbfa2t2	512.550784432781	0.157220650797391	0.0950684042120205	1.65376343592304	0.0981755878549986	0.178540258690014	9.71119986083766	9.64507892848709	9.52356865397397	9.56914562080477	9.56379295042709	9.49891513022455	9.53532799340848	9.41165937080887
ENSMUSG00000028962.14 Slc4a2	1290.95643744122	0.117338015793271	0.0709556213211674	1.65368174654074	0.0981921933468867	0.178540258690014	10.6480102860437	10.6183677231256	10.6200648261472	10.6804836221009	10.4200258923972	10.5569431817046	10.5839079825582	10.6057903743939
ENSMUSG00000033396.13 Spg11	479.78350409944	0.143467255987275	0.0867567757474473	1.65367205905524	0.0981941627290998	0.178540258690014	9.58565771369557	9.57830042465171	9.5648176814124	9.43491480129696	9.44640795737897	9.43863057124918	9.4552351727655	9.43345630100317
ENSMUSG00000004815.12 Dgkq	244.79662763473	-0.227690752589312	0.137688714706237	-1.65366314207448	0.0981959755022323	0.178540258690014	8.722298047569	8.83965483525924	8.83340251210406	8.88170017930494	8.90824703479527	9.07469076159454	9.017675201149	8.77174640411849
ENSMUSG00000063410.8 Stk24	1587.10104776632	-0.103340185878651	0.0624948850351338	-1.6535783019771	0.0982132243643861	0.178550405040256	10.8485031438058	10.7793786046327	10.8130008555678	10.7672074258844	10.8215443071839	10.9192104640897	10.8734298442541	10.951204779892
ENSMUSG00000107881.1 Gm44250	426.066950940265	0.153281582713542	0.0927082430092232	1.65337598619243	0.0982543670056699	0.178603982409214	9.40644789032885	9.5235648665441	9.38157646683711	9.39455121705996	9.32510223823933	9.39348426539482	9.286673538545	9.29431765689885
ENSMUSG00000033295.14 Ptprf	564.659975837432	0.229701849375497	0.138947278591746	1.65315831805822	0.0982986470493981	0.178663249453604	9.91205614148236	9.64859704602079	9.75417624573397	9.62209286050195	9.72914534869217	9.63988276714706	9.58889931250972	9.30229522067128
ENSMUSG00000024036.16 Slc37a1	279.009439388041	0.215480641863851	0.130371894381039	1.65281514767334	0.098368490279401	0.178768959412755	8.98068686697398	9.25110393002959	8.97411932117519	8.99813212469852	8.96763091407107	8.95888664898368	8.92050006497017	8.86857333429146
ENSMUSG00000001630.13 Stk38l	510.239745868641	0.152129791311569	0.0920567512936446	1.65256528362925	0.0984193684072893	0.17884018232613	9.63159179925749	9.61660259739399	9.6320187061466	9.54737497270657	9.48596069121593	9.62921366429883	9.45300296921972	9.428643114926
ENSMUSG00000020808.3 Pimreg	28.4140550587429	0.813460154456355	0.49227880353093	1.65243790433736	0.0984453138785199	0.178866087980184	7.95544674281509	7.6710067697607	7.78660546923067	7.7463176576538	7.36539337247418	7.61754884469075	7.47656799560691	7.87589610690788
ENSMUSG00000002043.17 Trappc6a	276.680209491564	0.271381593640347	0.164252713372201	1.65221985115941	0.0984897410947268	0.178925563128518	8.78500729192498	9.05783721939908	9.19492514019375	9.17919344908269	8.95792788474879	8.74516905991195	8.94716006980959	8.95831117475365
ENSMUSG00000032309.15 Fbxo22	700.872664492572	-0.126425606700128	0.0765393240315497	-1.65177323290724	0.0985807872502986	0.179069706375127	9.88170417136335	9.8278481450683	9.79209605247136	9.85696359549868	9.9278318573632	9.89694082960485	9.89374674845744	10.0198105149396
ENSMUSG00000049184.6 Purg	132.796906475997	0.359871479295748	0.217922215435682	1.65137582956503	0.0986618571046873	0.179195695835718	8.75900379659484	8.25686641110816	8.48557485093134	8.51692389464445	8.32567504992776	8.31693759138624	8.48207385359038	8.29912360949952
ENSMUSG00000021708.17 Rasgrf2	296.152015996683	-0.3147711203409	0.190656995228972	-1.65098122921151	0.0987424078111522	0.179320712595093	8.850714560169	9.02447805803661	8.9796505269115	8.93251962062096	9.483793563343	8.83519349719582	9.02389419011487	9.11140584249563
ENSMUSG00000081822.1 Gm15626	16.6021343651261	-0.746205446141606	0.452217494500431	-1.65010300401126	0.0989218704626213	0.179625306967964	7.4075924216418	7.53929978696567	7.42763367999481	7.57355942154097	7.73430707809305	7.53367465693734	7.47656799560691	7.6938940362013
ENSMUSG00000049321.17 Zfp2	53.8804975076886	-0.380795227077169	0.230810940334709	-1.64981446080919	0.0989808901791162	0.179686313201103	7.92577339607952	7.87022573417298	7.91271556825376	7.88182974633602	8.09096729020236	8.03572719057206	8.05739364359579	7.84523183003344
ENSMUSG00000026927.17 Entr1	888.976075260731	-0.127780329097464	0.0774522824751605	-1.64979423477216	0.0989850283430312	0.179686313201103	10.162463496695	10.07056361587	10.0886530377727	10.0852063369809	10.2648749445039	10.2774121886526	10.1421218960191	10.1224747612693
ENSMUSG00000114836.1 Gm18517	11.69683301577	-0.825169768894559	0.500176066664968	-1.64975860279872	0.0989923188340314	0.179686313201103	7.36594243378303	7.39779229265654	7.42763367999481	7.46760037673323	7.66093635945469	7.38049155782164	7.56293793717633	7.4889320306252
ENSMUSG00000024677.13 Ms4a6b	156.033589197056	0.271686564303768	0.164687553828434	1.64970914916133	0.0990024380210759	0.179686313201103	8.5271563268607	8.54437610653786	8.77941843594858	8.57772322876265	8.35897120128253	8.5105619369119	8.5759266865318	8.47483680508002
ENSMUSG00000048603.8 Gm9828	10.8593545347315	0.9956712374147	0.603602455053032	1.64954802466339	0.099035412990032	0.179724844588884	7.34283892024811	7.60925768701781	7.60663758447575	7.50053357176964	7.52875142838832	7.3206600289225	7.27496969866731	7.37561564463489
ENSMUSG00000026972.15 Arrdc1	127.691123343486	-0.246144890011066	0.149226493878785	-1.6494717768482	0.0990510205584748	0.179731853028078	8.25935044761789	8.42453624092615	8.37062940094379	8.38417596706292	8.44793012183083	8.48951355519412	8.5252905625132	8.41024827052392
ENSMUSG00000022564.7 Grina	1438.87946521555	0.138678231701643	0.0840891495220761	1.64918104761228	0.0991105494769722	0.179802484679265	10.7800896424048	10.8475685717503	10.7560784690152	10.7525998963177	10.7963316300339	10.5143977472286	10.725282280695	10.609920666699
ENSMUSG00000036533.9 Cdc42ep3	771.819052788995	-0.135429878047596	0.0821202870623123	-1.64916469355292	0.0991138989372241	0.179802484679265	9.99419144281713	9.99472019644936	9.96619155206742	9.80189526638586	10.0364235228099	10.0281119663697	10.0351960355404	10.082607750369
ENSMUSG00000029283.17 Cdc7	32.7345798128164	0.562798374028862	0.341274101193074	1.64910953412917	0.0991251967556057	0.179802484679265	7.94813201005065	7.69395154884663	7.70850899446158	7.91404700835631	7.57671031685074	7.80197295959253	7.67586216160164	7.6938940362013
ENSMUSG00000054604.7 Cggbp1	1404.79203453846	0.117812656535407	0.0714530502560417	1.64881213766581	0.0991861275606396	0.179886832336971	10.8534167705696	10.6410325236378	10.7545692657496	10.7268676533105	10.6157861205115	10.645665371061	10.6787733061601	10.6425381823721
ENSMUSG00000035623.14 Rsf1	657.931308988803	0.131408381288144	0.0797026814657946	1.64873224929753	0.0992025002397637	0.179886832336971	9.92833631252983	9.91740732193862	9.82754377856273	9.79580830230966	9.80318226295173	9.7618175942879	9.79481071329842	9.72026995484015
ENSMUSG00000023988.8 Bysl	646.700604778767	-0.184607772345949	0.111971007737052	-1.64871046601165	0.0992069649778919	0.179886832336971	9.86486425045558	9.57088079933338	9.71042711454221	9.76340330372573	9.76842251747737	10.0248983125157	9.86099523140454	9.80693860311817
ENSMUSG00000045636.16 Mtus1	4417.89179446875	0.106371097067865	0.0645438910513138	1.64804283310558	0.0993438819050094	0.180113753662376	12.2373899639407	12.281931515251	12.2138250216595	12.2321584221599	12.0031030666113	12.1688226024467	12.1591642807982	12.2242886009463
ENSMUSG00000050714.9 Zbtb26	139.970911620921	-0.258857932672941	0.157103835324117	-1.64768690808151	0.099416935945113	0.180224849405535	8.46519567734728	8.45233005229634	8.38914258855386	8.3506639202955	8.49700559099598	8.64314251987656	8.58935030662387	8.38782001978934
ENSMUSG00000058818.13 Pirb	94.3749758266434	-0.305490343014125	0.185415174615	-1.64760162510135	0.0994344467434545	0.180235240946262	8.06442209761597	8.21163261637305	8.29809302081657	8.10947911175631	8.27359375830018	8.23212649666988	8.35207407112053	8.31140319302003
ENSMUSG00000110170.1 St6galnac2	26.4916173744389	0.504667221025315	0.306359030464464	1.64730649610753	0.099495063340889	0.180323754499856	7.76608765399219	7.70510215465558	7.71881072714091	7.78513688179619	7.60628569366735	7.67622304320892	7.70086855768949	7.54424295073743
ENSMUSG00000041229.15 Phf8	423.949358202623	-0.145045562491672	0.0880564142968526	-1.6471890622607	0.0995191912975271	0.180346123310606	9.34372929138025	9.38790291243221	9.24075544106208	9.31866541127444	9.41481805816905	9.40870301686934	9.42820043987325	9.428643114926
